agent,task_id,success
mistralai__Mistral-7B-Instruct-v0.1,3481,1.0
mistralai__Mistral-7B-Instruct-v0.1,3482,0.0
mistralai__Mistral-7B-Instruct-v0.1,3483,1.0
mistralai__Mistral-7B-Instruct-v0.1,3484,1.0
mistralai__Mistral-7B-Instruct-v0.1,3485,1.0
mistralai__Mistral-7B-Instruct-v0.1,3486,0.0
mistralai__Mistral-7B-Instruct-v0.1,3487,1.0
mistralai__Mistral-7B-Instruct-v0.1,3488,1.0
mistralai__Mistral-7B-Instruct-v0.1,3489,1.0
mistralai__Mistral-7B-Instruct-v0.1,3490,0.0
mistralai__Mistral-7B-Instruct-v0.1,3491,1.0
mistralai__Mistral-7B-Instruct-v0.1,3492,1.0
mistralai__Mistral-7B-Instruct-v0.1,3493,1.0
mistralai__Mistral-7B-Instruct-v0.1,3494,1.0
mistralai__Mistral-7B-Instruct-v0.1,3495,1.0
mistralai__Mistral-7B-Instruct-v0.1,3496,1.0
mistralai__Mistral-7B-Instruct-v0.1,3497,1.0
mistralai__Mistral-7B-Instruct-v0.1,3498,1.0
mistralai__Mistral-7B-Instruct-v0.1,3499,1.0
mistralai__Mistral-7B-Instruct-v0.1,3500,1.0
mistralai__Mistral-7B-Instruct-v0.1,3501,1.0
mistralai__Mistral-7B-Instruct-v0.1,3502,1.0
mistralai__Mistral-7B-Instruct-v0.1,3503,1.0
mistralai__Mistral-7B-Instruct-v0.1,3504,1.0
mistralai__Mistral-7B-Instruct-v0.1,3505,1.0
mistralai__Mistral-7B-Instruct-v0.1,3506,1.0
mistralai__Mistral-7B-Instruct-v0.1,3507,0.0
mistralai__Mistral-7B-Instruct-v0.1,3508,1.0
mistralai__Mistral-7B-Instruct-v0.1,3509,0.0
mistralai__Mistral-7B-Instruct-v0.1,3510,1.0
mistralai__Mistral-7B-Instruct-v0.1,3511,1.0
mistralai__Mistral-7B-Instruct-v0.1,3512,1.0
mistralai__Mistral-7B-Instruct-v0.1,3513,1.0
mistralai__Mistral-7B-Instruct-v0.1,3514,1.0
mistralai__Mistral-7B-Instruct-v0.1,3515,1.0
mistralai__Mistral-7B-Instruct-v0.1,3516,1.0
mistralai__Mistral-7B-Instruct-v0.1,3517,1.0
mistralai__Mistral-7B-Instruct-v0.1,3518,1.0
mistralai__Mistral-7B-Instruct-v0.1,3519,1.0
mistralai__Mistral-7B-Instruct-v0.1,3520,1.0
mistralai__Mistral-7B-Instruct-v0.1,3521,0.0
mistralai__Mistral-7B-Instruct-v0.1,3522,1.0
mistralai__Mistral-7B-Instruct-v0.1,3523,1.0
mistralai__Mistral-7B-Instruct-v0.1,3524,1.0
mistralai__Mistral-7B-Instruct-v0.1,3525,1.0
mistralai__Mistral-7B-Instruct-v0.1,3526,0.0
mistralai__Mistral-7B-Instruct-v0.1,3527,1.0
mistralai__Mistral-7B-Instruct-v0.1,3528,1.0
mistralai__Mistral-7B-Instruct-v0.1,3529,1.0
mistralai__Mistral-7B-Instruct-v0.1,3530,1.0
mistralai__Mistral-7B-Instruct-v0.1,3531,1.0
mistralai__Mistral-7B-Instruct-v0.1,3532,1.0
mistralai__Mistral-7B-Instruct-v0.1,3533,1.0
mistralai__Mistral-7B-Instruct-v0.1,3534,1.0
mistralai__Mistral-7B-Instruct-v0.1,3535,1.0
mistralai__Mistral-7B-Instruct-v0.1,3536,1.0
mistralai__Mistral-7B-Instruct-v0.1,3537,0.0
mistralai__Mistral-7B-Instruct-v0.1,3538,1.0
mistralai__Mistral-7B-Instruct-v0.1,3539,1.0
mistralai__Mistral-7B-Instruct-v0.1,3540,1.0
mistralai__Mistral-7B-Instruct-v0.1,3541,0.0
mistralai__Mistral-7B-Instruct-v0.1,3542,1.0
mistralai__Mistral-7B-Instruct-v0.1,3543,1.0
mistralai__Mistral-7B-Instruct-v0.1,3544,0.0
mistralai__Mistral-7B-Instruct-v0.1,3545,1.0
mistralai__Mistral-7B-Instruct-v0.1,3546,0.0
mistralai__Mistral-7B-Instruct-v0.1,3547,1.0
mistralai__Mistral-7B-Instruct-v0.1,3548,0.0
mistralai__Mistral-7B-Instruct-v0.1,3549,0.0
mistralai__Mistral-7B-Instruct-v0.1,3550,0.0
mistralai__Mistral-7B-Instruct-v0.1,3551,0.0
mistralai__Mistral-7B-Instruct-v0.1,3552,0.0
mistralai__Mistral-7B-Instruct-v0.1,3553,1.0
mistralai__Mistral-7B-Instruct-v0.1,3554,1.0
mistralai__Mistral-7B-Instruct-v0.1,3555,0.0
mistralai__Mistral-7B-Instruct-v0.1,3556,0.0
mistralai__Mistral-7B-Instruct-v0.1,3557,1.0
mistralai__Mistral-7B-Instruct-v0.1,3558,1.0
mistralai__Mistral-7B-Instruct-v0.1,3559,0.0
mistralai__Mistral-7B-Instruct-v0.1,3560,1.0
mistralai__Mistral-7B-Instruct-v0.1,3561,1.0
mistralai__Mistral-7B-Instruct-v0.1,3562,1.0
mistralai__Mistral-7B-Instruct-v0.1,3563,0.0
mistralai__Mistral-7B-Instruct-v0.1,3564,1.0
mistralai__Mistral-7B-Instruct-v0.1,3565,0.0
mistralai__Mistral-7B-Instruct-v0.1,3566,1.0
mistralai__Mistral-7B-Instruct-v0.1,3567,1.0
mistralai__Mistral-7B-Instruct-v0.1,3568,1.0
mistralai__Mistral-7B-Instruct-v0.1,3569,0.0
mistralai__Mistral-7B-Instruct-v0.1,3570,1.0
mistralai__Mistral-7B-Instruct-v0.1,3571,1.0
mistralai__Mistral-7B-Instruct-v0.1,3572,1.0
mistralai__Mistral-7B-Instruct-v0.1,3573,1.0
mistralai__Mistral-7B-Instruct-v0.1,3574,1.0
mistralai__Mistral-7B-Instruct-v0.1,3575,1.0
mistralai__Mistral-7B-Instruct-v0.1,3576,1.0
mistralai__Mistral-7B-Instruct-v0.1,3577,0.0
mistralai__Mistral-7B-Instruct-v0.1,3578,1.0
mistralai__Mistral-7B-Instruct-v0.1,3579,1.0
mistralai__Mistral-7B-Instruct-v0.1,3580,1.0
mistralai__Mistral-7B-Instruct-v0.1,3581,1.0
mistralai__Mistral-7B-Instruct-v0.1,3582,0.0
mistralai__Mistral-7B-Instruct-v0.1,3583,1.0
mistralai__Mistral-7B-Instruct-v0.1,3584,1.0
mistralai__Mistral-7B-Instruct-v0.1,3585,1.0
mistralai__Mistral-7B-Instruct-v0.1,3586,1.0
mistralai__Mistral-7B-Instruct-v0.1,3587,1.0
mistralai__Mistral-7B-Instruct-v0.1,3588,1.0
mistralai__Mistral-7B-Instruct-v0.1,3589,1.0
mistralai__Mistral-7B-Instruct-v0.1,3590,1.0
mistralai__Mistral-7B-Instruct-v0.1,3591,1.0
mistralai__Mistral-7B-Instruct-v0.1,3592,1.0
mistralai__Mistral-7B-Instruct-v0.1,3593,0.0
mistralai__Mistral-7B-Instruct-v0.1,3594,0.0
mistralai__Mistral-7B-Instruct-v0.1,3595,1.0
mistralai__Mistral-7B-Instruct-v0.1,3596,1.0
mistralai__Mistral-7B-Instruct-v0.1,3597,0.0
mistralai__Mistral-7B-Instruct-v0.1,3598,1.0
mistralai__Mistral-7B-Instruct-v0.1,3599,1.0
mistralai__Mistral-7B-Instruct-v0.1,3600,1.0
mistralai__Mistral-7B-Instruct-v0.1,3601,0.0
mistralai__Mistral-7B-Instruct-v0.1,3602,1.0
mistralai__Mistral-7B-Instruct-v0.1,3603,1.0
mistralai__Mistral-7B-Instruct-v0.1,3604,1.0
mistralai__Mistral-7B-Instruct-v0.1,3605,0.0
mistralai__Mistral-7B-Instruct-v0.1,3606,1.0
mistralai__Mistral-7B-Instruct-v0.1,3607,1.0
mistralai__Mistral-7B-Instruct-v0.1,3608,1.0
mistralai__Mistral-7B-Instruct-v0.1,3609,0.0
mistralai__Mistral-7B-Instruct-v0.1,3610,1.0
mistralai__Mistral-7B-Instruct-v0.1,3611,1.0
mistralai__Mistral-7B-Instruct-v0.1,3612,1.0
mistralai__Mistral-7B-Instruct-v0.1,3613,1.0
mistralai__Mistral-7B-Instruct-v0.1,3614,1.0
mistralai__Mistral-7B-Instruct-v0.1,3615,1.0
mistralai__Mistral-7B-Instruct-v0.1,3616,1.0
mistralai__Mistral-7B-Instruct-v0.1,3617,1.0
mistralai__Mistral-7B-Instruct-v0.1,3618,1.0
mistralai__Mistral-7B-Instruct-v0.1,3619,1.0
mistralai__Mistral-7B-Instruct-v0.1,3620,0.0
mistralai__Mistral-7B-Instruct-v0.1,3621,0.0
mistralai__Mistral-7B-Instruct-v0.1,3622,0.0
mistralai__Mistral-7B-Instruct-v0.1,3623,1.0
mistralai__Mistral-7B-Instruct-v0.1,3624,1.0
mistralai__Mistral-7B-Instruct-v0.1,3625,1.0
mistralai__Mistral-7B-Instruct-v0.1,3626,0.0
mistralai__Mistral-7B-Instruct-v0.1,3627,0.0
mistralai__Mistral-7B-Instruct-v0.1,3628,1.0
mistralai__Mistral-7B-Instruct-v0.1,3629,1.0
mistralai__Mistral-7B-Instruct-v0.1,3630,1.0
mistralai__Mistral-7B-Instruct-v0.1,3631,1.0
mistralai__Mistral-7B-Instruct-v0.1,3632,1.0
mistralai__Mistral-7B-Instruct-v0.1,3633,0.0
mistralai__Mistral-7B-Instruct-v0.1,3634,1.0
mistralai__Mistral-7B-Instruct-v0.1,3635,1.0
mistralai__Mistral-7B-Instruct-v0.1,3636,1.0
mistralai__Mistral-7B-Instruct-v0.1,3637,0.0
mistralai__Mistral-7B-Instruct-v0.1,3638,1.0
mistralai__Mistral-7B-Instruct-v0.1,3639,1.0
mistralai__Mistral-7B-Instruct-v0.1,3640,1.0
mistralai__Mistral-7B-Instruct-v0.1,3641,0.0
mistralai__Mistral-7B-Instruct-v0.1,3642,0.0
mistralai__Mistral-7B-Instruct-v0.1,3643,0.0
mistralai__Mistral-7B-Instruct-v0.1,3644,0.0
mistralai__Mistral-7B-Instruct-v0.1,3645,1.0
mistralai__Mistral-7B-Instruct-v0.1,3646,0.0
mistralai__Mistral-7B-Instruct-v0.1,3647,1.0
mistralai__Mistral-7B-Instruct-v0.1,3648,1.0
mistralai__Mistral-7B-Instruct-v0.1,3649,1.0
mistralai__Mistral-7B-Instruct-v0.1,3650,1.0
mistralai__Mistral-7B-Instruct-v0.1,3651,1.0
mistralai__Mistral-7B-Instruct-v0.1,3652,1.0
mistralai__Mistral-7B-Instruct-v0.1,3653,0.0
mistralai__Mistral-7B-Instruct-v0.1,3654,1.0
mistralai__Mistral-7B-Instruct-v0.1,3655,1.0
mistralai__Mistral-7B-Instruct-v0.1,3656,1.0
mistralai__Mistral-7B-Instruct-v0.1,3657,1.0
mistralai__Mistral-7B-Instruct-v0.1,3658,1.0
mistralai__Mistral-7B-Instruct-v0.1,3659,1.0
mistralai__Mistral-7B-Instruct-v0.1,3660,1.0
mistralai__Mistral-7B-Instruct-v0.1,3661,1.0
mistralai__Mistral-7B-Instruct-v0.1,3662,1.0
mistralai__Mistral-7B-Instruct-v0.1,3663,0.0
mistralai__Mistral-7B-Instruct-v0.1,3664,1.0
mistralai__Mistral-7B-Instruct-v0.1,3665,1.0
mistralai__Mistral-7B-Instruct-v0.1,3666,1.0
mistralai__Mistral-7B-Instruct-v0.1,3667,1.0
mistralai__Mistral-7B-Instruct-v0.1,3668,1.0
mistralai__Mistral-7B-Instruct-v0.1,3669,1.0
mistralai__Mistral-7B-Instruct-v0.1,3670,1.0
mistralai__Mistral-7B-Instruct-v0.1,3671,1.0
mistralai__Mistral-7B-Instruct-v0.1,3672,1.0
mistralai__Mistral-7B-Instruct-v0.1,3673,0.0
mistralai__Mistral-7B-Instruct-v0.1,3674,0.0
mistralai__Mistral-7B-Instruct-v0.1,3675,1.0
mistralai__Mistral-7B-Instruct-v0.1,3676,1.0
mistralai__Mistral-7B-Instruct-v0.1,3677,0.0
mistralai__Mistral-7B-Instruct-v0.1,3678,0.0
mistralai__Mistral-7B-Instruct-v0.1,3679,1.0
mistralai__Mistral-7B-Instruct-v0.1,3680,0.0
mistralai__Mistral-7B-Instruct-v0.1,3681,1.0
mistralai__Mistral-7B-Instruct-v0.1,3682,1.0
mistralai__Mistral-7B-Instruct-v0.1,3683,0.0
mistralai__Mistral-7B-Instruct-v0.1,3684,1.0
mistralai__Mistral-7B-Instruct-v0.1,3685,0.0
mistralai__Mistral-7B-Instruct-v0.1,3686,0.0
mistralai__Mistral-7B-Instruct-v0.1,3687,1.0
mistralai__Mistral-7B-Instruct-v0.1,3688,0.0
mistralai__Mistral-7B-Instruct-v0.1,3689,1.0
mistralai__Mistral-7B-Instruct-v0.1,3690,1.0
mistralai__Mistral-7B-Instruct-v0.1,3691,0.0
mistralai__Mistral-7B-Instruct-v0.1,3692,1.0
mistralai__Mistral-7B-Instruct-v0.1,3693,0.0
mistralai__Mistral-7B-Instruct-v0.1,3694,1.0
mistralai__Mistral-7B-Instruct-v0.1,3695,1.0
mistralai__Mistral-7B-Instruct-v0.1,3696,0.0
mistralai__Mistral-7B-Instruct-v0.1,3697,0.0
mistralai__Mistral-7B-Instruct-v0.1,3698,1.0
mistralai__Mistral-7B-Instruct-v0.1,3699,1.0
mistralai__Mistral-7B-Instruct-v0.1,3700,1.0
mistralai__Mistral-7B-Instruct-v0.1,3701,1.0
mistralai__Mistral-7B-Instruct-v0.1,3702,1.0
mistralai__Mistral-7B-Instruct-v0.1,3703,1.0
mistralai__Mistral-7B-Instruct-v0.1,3704,1.0
mistralai__Mistral-7B-Instruct-v0.1,3705,1.0
mistralai__Mistral-7B-Instruct-v0.1,3706,0.0
mistralai__Mistral-7B-Instruct-v0.1,3707,1.0
mistralai__Mistral-7B-Instruct-v0.1,3708,1.0
mistralai__Mistral-7B-Instruct-v0.1,3709,1.0
mistralai__Mistral-7B-Instruct-v0.1,3710,1.0
mistralai__Mistral-7B-Instruct-v0.1,3711,1.0
mistralai__Mistral-7B-Instruct-v0.1,3712,1.0
mistralai__Mistral-7B-Instruct-v0.1,3713,1.0
mistralai__Mistral-7B-Instruct-v0.1,3714,0.0
mistralai__Mistral-7B-Instruct-v0.1,3715,0.0
mistralai__Mistral-7B-Instruct-v0.1,3716,1.0
mistralai__Mistral-7B-Instruct-v0.1,3717,1.0
mistralai__Mistral-7B-Instruct-v0.1,3718,0.0
mistralai__Mistral-7B-Instruct-v0.1,3719,1.0
mistralai__Mistral-7B-Instruct-v0.1,3720,0.0
mistralai__Mistral-7B-Instruct-v0.1,3721,0.0
mistralai__Mistral-7B-Instruct-v0.1,3722,0.0
mistralai__Mistral-7B-Instruct-v0.1,3723,1.0
mistralai__Mistral-7B-Instruct-v0.1,3724,1.0
mistralai__Mistral-7B-Instruct-v0.1,3725,1.0
mistralai__Mistral-7B-Instruct-v0.1,3726,1.0
mistralai__Mistral-7B-Instruct-v0.1,3727,0.0
mistralai__Mistral-7B-Instruct-v0.1,3728,1.0
mistralai__Mistral-7B-Instruct-v0.1,3729,0.0
mistralai__Mistral-7B-Instruct-v0.1,3730,1.0
mistralai__Mistral-7B-Instruct-v0.1,3731,1.0
mistralai__Mistral-7B-Instruct-v0.1,3732,1.0
mistralai__Mistral-7B-Instruct-v0.1,3733,1.0
mistralai__Mistral-7B-Instruct-v0.1,3734,1.0
mistralai__Mistral-7B-Instruct-v0.1,3735,1.0
mistralai__Mistral-7B-Instruct-v0.1,3736,1.0
mistralai__Mistral-7B-Instruct-v0.1,3737,1.0
mistralai__Mistral-7B-Instruct-v0.1,3738,1.0
mistralai__Mistral-7B-Instruct-v0.1,3739,1.0
mistralai__Mistral-7B-Instruct-v0.1,3740,0.0
mistralai__Mistral-7B-Instruct-v0.1,3741,1.0
mistralai__Mistral-7B-Instruct-v0.1,3742,1.0
mistralai__Mistral-7B-Instruct-v0.1,3743,0.0
mistralai__Mistral-7B-Instruct-v0.1,3744,1.0
mistralai__Mistral-7B-Instruct-v0.1,3745,1.0
mistralai__Mistral-7B-Instruct-v0.1,3746,1.0
mistralai__Mistral-7B-Instruct-v0.1,3747,1.0
mistralai__Mistral-7B-Instruct-v0.1,3748,1.0
mistralai__Mistral-7B-Instruct-v0.1,3749,1.0
mistralai__Mistral-7B-Instruct-v0.1,3750,0.0
mistralai__Mistral-7B-Instruct-v0.1,3751,1.0
mistralai__Mistral-7B-Instruct-v0.1,3752,1.0
mistralai__Mistral-7B-Instruct-v0.1,3753,1.0
mistralai__Mistral-7B-Instruct-v0.1,3754,1.0
mistralai__Mistral-7B-Instruct-v0.1,3755,1.0
mistralai__Mistral-7B-Instruct-v0.1,3756,1.0
mistralai__Mistral-7B-Instruct-v0.1,3757,1.0
mistralai__Mistral-7B-Instruct-v0.1,3758,1.0
mistralai__Mistral-7B-Instruct-v0.1,3759,1.0
mistralai__Mistral-7B-Instruct-v0.1,3760,1.0
mistralai__Mistral-7B-Instruct-v0.1,3761,0.0
mistralai__Mistral-7B-Instruct-v0.1,3762,1.0
mistralai__Mistral-7B-Instruct-v0.1,3763,1.0
mistralai__Mistral-7B-Instruct-v0.1,3764,1.0
mistralai__Mistral-7B-Instruct-v0.1,3765,0.0
mistralai__Mistral-7B-Instruct-v0.1,3766,0.0
mistralai__Mistral-7B-Instruct-v0.1,3767,1.0
mistralai__Mistral-7B-Instruct-v0.1,3768,1.0
mistralai__Mistral-7B-Instruct-v0.1,3769,1.0
mistralai__Mistral-7B-Instruct-v0.1,3770,0.0
mistralai__Mistral-7B-Instruct-v0.1,3771,1.0
mistralai__Mistral-7B-Instruct-v0.1,3772,1.0
mistralai__Mistral-7B-Instruct-v0.1,3773,0.0
mistralai__Mistral-7B-Instruct-v0.1,3774,0.0
mistralai__Mistral-7B-Instruct-v0.1,3775,0.0
mistralai__Mistral-7B-Instruct-v0.1,3776,1.0
mistralai__Mistral-7B-Instruct-v0.1,3777,1.0
mistralai__Mistral-7B-Instruct-v0.1,3778,1.0
mistralai__Mistral-7B-Instruct-v0.1,3779,1.0
mistralai__Mistral-7B-Instruct-v0.1,3780,1.0
mistralai__Mistral-7B-Instruct-v0.1,3781,1.0
mistralai__Mistral-7B-Instruct-v0.1,3782,1.0
mistralai__Mistral-7B-Instruct-v0.1,3783,1.0
mistralai__Mistral-7B-Instruct-v0.1,3784,1.0
mistralai__Mistral-7B-Instruct-v0.1,3785,1.0
mistralai__Mistral-7B-Instruct-v0.1,3786,1.0
mistralai__Mistral-7B-Instruct-v0.1,3787,1.0
mistralai__Mistral-7B-Instruct-v0.1,3788,1.0
mistralai__Mistral-7B-Instruct-v0.1,3789,0.0
mistralai__Mistral-7B-Instruct-v0.1,3790,1.0
mistralai__Mistral-7B-Instruct-v0.1,3791,1.0
mistralai__Mistral-7B-Instruct-v0.1,3792,1.0
mistralai__Mistral-7B-Instruct-v0.1,3793,1.0
mistralai__Mistral-7B-Instruct-v0.1,3794,1.0
mistralai__Mistral-7B-Instruct-v0.1,3795,1.0
mistralai__Mistral-7B-Instruct-v0.1,3796,1.0
mistralai__Mistral-7B-Instruct-v0.1,3797,0.0
mistralai__Mistral-7B-Instruct-v0.1,3798,1.0
mistralai__Mistral-7B-Instruct-v0.1,3799,1.0
mistralai__Mistral-7B-Instruct-v0.1,3800,1.0
mistralai__Mistral-7B-Instruct-v0.1,3801,0.0
mistralai__Mistral-7B-Instruct-v0.1,3802,1.0
mistralai__Mistral-7B-Instruct-v0.1,3803,0.0
mistralai__Mistral-7B-Instruct-v0.1,3804,0.0
mistralai__Mistral-7B-Instruct-v0.1,3805,0.0
mistralai__Mistral-7B-Instruct-v0.1,3806,0.0
mistralai__Mistral-7B-Instruct-v0.1,3807,1.0
mistralai__Mistral-7B-Instruct-v0.1,3808,1.0
mistralai__Mistral-7B-Instruct-v0.1,3809,0.0
mistralai__Mistral-7B-Instruct-v0.1,3810,1.0
mistralai__Mistral-7B-Instruct-v0.1,3811,0.0
mistralai__Mistral-7B-Instruct-v0.1,3812,1.0
mistralai__Mistral-7B-Instruct-v0.1,3813,1.0
mistralai__Mistral-7B-Instruct-v0.1,3814,0.0
mistralai__Mistral-7B-Instruct-v0.1,3815,1.0
mistralai__Mistral-7B-Instruct-v0.1,3816,1.0
mistralai__Mistral-7B-Instruct-v0.1,3817,1.0
mistralai__Mistral-7B-Instruct-v0.1,3818,0.0
mistralai__Mistral-7B-Instruct-v0.1,3819,1.0
mistralai__Mistral-7B-Instruct-v0.1,3820,1.0
mistralai__Mistral-7B-Instruct-v0.1,3821,0.0
mistralai__Mistral-7B-Instruct-v0.1,3822,1.0
mistralai__Mistral-7B-Instruct-v0.1,3823,1.0
mistralai__Mistral-7B-Instruct-v0.1,3824,1.0
mistralai__Mistral-7B-Instruct-v0.1,3825,0.0
mistralai__Mistral-7B-Instruct-v0.1,3826,1.0
mistralai__Mistral-7B-Instruct-v0.1,3827,1.0
mistralai__Mistral-7B-Instruct-v0.1,3828,0.0
mistralai__Mistral-7B-Instruct-v0.1,3829,0.0
mistralai__Mistral-7B-Instruct-v0.1,3830,1.0
mistralai__Mistral-7B-Instruct-v0.1,3831,1.0
mistralai__Mistral-7B-Instruct-v0.1,3832,0.0
mistralai__Mistral-7B-Instruct-v0.1,3833,1.0
mistralai__Mistral-7B-Instruct-v0.1,3834,1.0
mistralai__Mistral-7B-Instruct-v0.1,3835,1.0
mistralai__Mistral-7B-Instruct-v0.1,3836,1.0
mistralai__Mistral-7B-Instruct-v0.1,3837,1.0
mistralai__Mistral-7B-Instruct-v0.1,3838,0.0
mistralai__Mistral-7B-Instruct-v0.1,3839,1.0
mistralai__Mistral-7B-Instruct-v0.1,3840,1.0
mistralai__Mistral-7B-Instruct-v0.1,3841,1.0
mistralai__Mistral-7B-Instruct-v0.1,3842,0.0
mistralai__Mistral-7B-Instruct-v0.1,3843,1.0
mistralai__Mistral-7B-Instruct-v0.1,3844,1.0
mistralai__Mistral-7B-Instruct-v0.1,3845,0.0
mistralai__Mistral-7B-Instruct-v0.1,3846,1.0
mistralai__Mistral-7B-Instruct-v0.1,3847,1.0
mistralai__Mistral-7B-Instruct-v0.1,3848,0.0
mistralai__Mistral-7B-Instruct-v0.1,3849,1.0
mistralai__Mistral-7B-Instruct-v0.1,3850,1.0
mistralai__Mistral-7B-Instruct-v0.1,3851,0.0
mistralai__Mistral-7B-Instruct-v0.1,3852,1.0
mistralai__Mistral-7B-Instruct-v0.1,3853,0.0
mistralai__Mistral-7B-Instruct-v0.1,3854,1.0
mistralai__Mistral-7B-Instruct-v0.1,3855,1.0
mistralai__Mistral-7B-Instruct-v0.1,3856,1.0
mistralai__Mistral-7B-Instruct-v0.1,3857,1.0
mistralai__Mistral-7B-Instruct-v0.1,3858,0.0
mistralai__Mistral-7B-Instruct-v0.1,3859,1.0
mistralai__Mistral-7B-Instruct-v0.1,3860,1.0
mistralai__Mistral-7B-Instruct-v0.1,3861,1.0
mistralai__Mistral-7B-Instruct-v0.1,3862,1.0
mistralai__Mistral-7B-Instruct-v0.1,3863,1.0
mistralai__Mistral-7B-Instruct-v0.1,3864,1.0
mistralai__Mistral-7B-Instruct-v0.1,3865,1.0
mistralai__Mistral-7B-Instruct-v0.1,3866,0.0
mistralai__Mistral-7B-Instruct-v0.1,3867,1.0
mistralai__Mistral-7B-Instruct-v0.1,3868,1.0
mistralai__Mistral-7B-Instruct-v0.1,3869,1.0
mistralai__Mistral-7B-Instruct-v0.1,3870,0.0
mistralai__Mistral-7B-Instruct-v0.1,3871,1.0
mistralai__Mistral-7B-Instruct-v0.1,3872,1.0
mistralai__Mistral-7B-Instruct-v0.1,3873,1.0
mistralai__Mistral-7B-Instruct-v0.1,3874,1.0
mistralai__Mistral-7B-Instruct-v0.1,3875,1.0
mistralai__Mistral-7B-Instruct-v0.1,3876,1.0
mistralai__Mistral-7B-Instruct-v0.1,3877,1.0
mistralai__Mistral-7B-Instruct-v0.1,3878,1.0
mistralai__Mistral-7B-Instruct-v0.1,3879,0.0
mistralai__Mistral-7B-Instruct-v0.1,3880,1.0
mistralai__Mistral-7B-Instruct-v0.1,3881,1.0
mistralai__Mistral-7B-Instruct-v0.1,3882,1.0
mistralai__Mistral-7B-Instruct-v0.1,3883,0.0
mistralai__Mistral-7B-Instruct-v0.1,3884,1.0
mistralai__Mistral-7B-Instruct-v0.1,3885,1.0
mistralai__Mistral-7B-Instruct-v0.1,3886,1.0
mistralai__Mistral-7B-Instruct-v0.1,3887,0.0
mistralai__Mistral-7B-Instruct-v0.1,3888,1.0
mistralai__Mistral-7B-Instruct-v0.1,3889,0.0
mistralai__Mistral-7B-Instruct-v0.1,3890,1.0
mistralai__Mistral-7B-Instruct-v0.1,3891,1.0
mistralai__Mistral-7B-Instruct-v0.1,3892,1.0
mistralai__Mistral-7B-Instruct-v0.1,3893,1.0
mistralai__Mistral-7B-Instruct-v0.1,3894,1.0
mistralai__Mistral-7B-Instruct-v0.1,3895,1.0
mistralai__Mistral-7B-Instruct-v0.1,3896,1.0
mistralai__Mistral-7B-Instruct-v0.1,3897,1.0
mistralai__Mistral-7B-Instruct-v0.1,3898,1.0
mistralai__Mistral-7B-Instruct-v0.1,3899,1.0
mistralai__Mistral-7B-Instruct-v0.1,3900,1.0
mistralai__Mistral-7B-Instruct-v0.1,3901,0.0
mistralai__Mistral-7B-Instruct-v0.1,3902,1.0
mistralai__Mistral-7B-Instruct-v0.1,3903,1.0
mistralai__Mistral-7B-Instruct-v0.1,3904,1.0
mistralai__Mistral-7B-Instruct-v0.1,3905,1.0
mistralai__Mistral-7B-Instruct-v0.1,3906,1.0
mistralai__Mistral-7B-Instruct-v0.1,3907,1.0
mistralai__Mistral-7B-Instruct-v0.1,3908,1.0
mistralai__Mistral-7B-Instruct-v0.1,3909,1.0
mistralai__Mistral-7B-Instruct-v0.1,3910,0.0
mistralai__Mistral-7B-Instruct-v0.1,3911,0.0
mistralai__Mistral-7B-Instruct-v0.1,3912,1.0
mistralai__Mistral-7B-Instruct-v0.1,3913,0.0
mistralai__Mistral-7B-Instruct-v0.1,3914,1.0
mistralai__Mistral-7B-Instruct-v0.1,3915,1.0
mistralai__Mistral-7B-Instruct-v0.1,3916,1.0
mistralai__Mistral-7B-Instruct-v0.1,3917,1.0
mistralai__Mistral-7B-Instruct-v0.1,3918,1.0
mistralai__Mistral-7B-Instruct-v0.1,3919,1.0
mistralai__Mistral-7B-Instruct-v0.1,3920,1.0
mistralai__Mistral-7B-Instruct-v0.1,3921,0.0
mistralai__Mistral-7B-Instruct-v0.1,3922,1.0
mistralai__Mistral-7B-Instruct-v0.1,3923,1.0
mistralai__Mistral-7B-Instruct-v0.1,3924,1.0
mistralai__Mistral-7B-Instruct-v0.1,3925,0.0
mistralai__Mistral-7B-Instruct-v0.1,3926,1.0
mistralai__Mistral-7B-Instruct-v0.1,3927,0.0
mistralai__Mistral-7B-Instruct-v0.1,3928,1.0
mistralai__Mistral-7B-Instruct-v0.1,3929,0.0
mistralai__Mistral-7B-Instruct-v0.1,3930,1.0
mistralai__Mistral-7B-Instruct-v0.1,3931,1.0
mistralai__Mistral-7B-Instruct-v0.1,3932,1.0
mistralai__Mistral-7B-Instruct-v0.1,3933,1.0
mistralai__Mistral-7B-Instruct-v0.1,3934,0.0
mistralai__Mistral-7B-Instruct-v0.1,3935,0.0
mistralai__Mistral-7B-Instruct-v0.1,3936,1.0
mistralai__Mistral-7B-Instruct-v0.1,3937,1.0
mistralai__Mistral-7B-Instruct-v0.1,3938,1.0
mistralai__Mistral-7B-Instruct-v0.1,3939,1.0
mistralai__Mistral-7B-Instruct-v0.1,3940,1.0
mistralai__Mistral-7B-Instruct-v0.1,3941,1.0
mistralai__Mistral-7B-Instruct-v0.1,3942,1.0
mistralai__Mistral-7B-Instruct-v0.1,3943,1.0
mistralai__Mistral-7B-Instruct-v0.1,3944,1.0
mistralai__Mistral-7B-Instruct-v0.1,3945,1.0
mistralai__Mistral-7B-Instruct-v0.1,3946,1.0
