agent,task_id,success
mistralai__Mistral-7B-Instruct-v0.2,719,0.0
mistralai__Mistral-7B-Instruct-v0.2,720,1.0
mistralai__Mistral-7B-Instruct-v0.2,721,0.0
mistralai__Mistral-7B-Instruct-v0.2,722,0.0
mistralai__Mistral-7B-Instruct-v0.2,723,0.0
mistralai__Mistral-7B-Instruct-v0.2,724,0.0
mistralai__Mistral-7B-Instruct-v0.2,725,0.0
mistralai__Mistral-7B-Instruct-v0.2,726,1.0
mistralai__Mistral-7B-Instruct-v0.2,727,1.0
mistralai__Mistral-7B-Instruct-v0.2,728,0.0
mistralai__Mistral-7B-Instruct-v0.2,729,0.0
mistralai__Mistral-7B-Instruct-v0.2,730,0.0
mistralai__Mistral-7B-Instruct-v0.2,731,0.0
mistralai__Mistral-7B-Instruct-v0.2,732,0.0
mistralai__Mistral-7B-Instruct-v0.2,733,1.0
mistralai__Mistral-7B-Instruct-v0.2,734,0.0
mistralai__Mistral-7B-Instruct-v0.2,735,0.0
mistralai__Mistral-7B-Instruct-v0.2,736,0.0
mistralai__Mistral-7B-Instruct-v0.2,737,0.0
mistralai__Mistral-7B-Instruct-v0.2,738,0.0
mistralai__Mistral-7B-Instruct-v0.2,739,0.0
mistralai__Mistral-7B-Instruct-v0.2,740,1.0
mistralai__Mistral-7B-Instruct-v0.2,741,1.0
mistralai__Mistral-7B-Instruct-v0.2,742,0.0
mistralai__Mistral-7B-Instruct-v0.2,743,0.0
mistralai__Mistral-7B-Instruct-v0.2,744,1.0
mistralai__Mistral-7B-Instruct-v0.2,745,1.0
mistralai__Mistral-7B-Instruct-v0.2,746,0.0
mistralai__Mistral-7B-Instruct-v0.2,747,1.0
mistralai__Mistral-7B-Instruct-v0.2,748,0.0
mistralai__Mistral-7B-Instruct-v0.2,749,0.0
mistralai__Mistral-7B-Instruct-v0.2,750,0.0
mistralai__Mistral-7B-Instruct-v0.2,751,1.0
mistralai__Mistral-7B-Instruct-v0.2,752,0.0
mistralai__Mistral-7B-Instruct-v0.2,753,0.0
mistralai__Mistral-7B-Instruct-v0.2,754,0.0
mistralai__Mistral-7B-Instruct-v0.2,755,0.0
mistralai__Mistral-7B-Instruct-v0.2,756,0.0
mistralai__Mistral-7B-Instruct-v0.2,757,1.0
mistralai__Mistral-7B-Instruct-v0.2,758,0.0
mistralai__Mistral-7B-Instruct-v0.2,759,0.0
mistralai__Mistral-7B-Instruct-v0.2,760,1.0
mistralai__Mistral-7B-Instruct-v0.2,761,0.0
mistralai__Mistral-7B-Instruct-v0.2,762,0.0
mistralai__Mistral-7B-Instruct-v0.2,763,0.0
mistralai__Mistral-7B-Instruct-v0.2,764,0.0
mistralai__Mistral-7B-Instruct-v0.2,765,1.0
mistralai__Mistral-7B-Instruct-v0.2,766,0.0
mistralai__Mistral-7B-Instruct-v0.2,767,1.0
mistralai__Mistral-7B-Instruct-v0.2,768,0.0
mistralai__Mistral-7B-Instruct-v0.2,769,0.0
mistralai__Mistral-7B-Instruct-v0.2,770,1.0
mistralai__Mistral-7B-Instruct-v0.2,771,1.0
mistralai__Mistral-7B-Instruct-v0.2,772,0.0
mistralai__Mistral-7B-Instruct-v0.2,773,0.0
mistralai__Mistral-7B-Instruct-v0.2,774,1.0
mistralai__Mistral-7B-Instruct-v0.2,775,1.0
mistralai__Mistral-7B-Instruct-v0.2,776,1.0
mistralai__Mistral-7B-Instruct-v0.2,777,1.0
mistralai__Mistral-7B-Instruct-v0.2,778,0.0
mistralai__Mistral-7B-Instruct-v0.2,779,0.0
mistralai__Mistral-7B-Instruct-v0.2,780,0.0
mistralai__Mistral-7B-Instruct-v0.2,781,0.0
mistralai__Mistral-7B-Instruct-v0.2,782,0.0
mistralai__Mistral-7B-Instruct-v0.2,783,1.0
mistralai__Mistral-7B-Instruct-v0.2,784,0.0
mistralai__Mistral-7B-Instruct-v0.2,785,0.0
mistralai__Mistral-7B-Instruct-v0.2,786,0.0
mistralai__Mistral-7B-Instruct-v0.2,787,1.0
mistralai__Mistral-7B-Instruct-v0.2,788,1.0
mistralai__Mistral-7B-Instruct-v0.2,789,0.0
mistralai__Mistral-7B-Instruct-v0.2,790,1.0
mistralai__Mistral-7B-Instruct-v0.2,791,1.0
mistralai__Mistral-7B-Instruct-v0.2,792,0.0
mistralai__Mistral-7B-Instruct-v0.2,793,0.0
mistralai__Mistral-7B-Instruct-v0.2,794,1.0
mistralai__Mistral-7B-Instruct-v0.2,795,0.0
mistralai__Mistral-7B-Instruct-v0.2,796,1.0
mistralai__Mistral-7B-Instruct-v0.2,797,0.0
mistralai__Mistral-7B-Instruct-v0.2,798,0.0
mistralai__Mistral-7B-Instruct-v0.2,799,1.0
mistralai__Mistral-7B-Instruct-v0.2,800,1.0
mistralai__Mistral-7B-Instruct-v0.2,801,1.0
mistralai__Mistral-7B-Instruct-v0.2,802,1.0
mistralai__Mistral-7B-Instruct-v0.2,803,0.0
mistralai__Mistral-7B-Instruct-v0.2,804,1.0
mistralai__Mistral-7B-Instruct-v0.2,805,0.0
mistralai__Mistral-7B-Instruct-v0.2,806,1.0
mistralai__Mistral-7B-Instruct-v0.2,807,0.0
mistralai__Mistral-7B-Instruct-v0.2,808,0.0
mistralai__Mistral-7B-Instruct-v0.2,809,1.0
mistralai__Mistral-7B-Instruct-v0.2,810,0.0
mistralai__Mistral-7B-Instruct-v0.2,811,0.0
mistralai__Mistral-7B-Instruct-v0.2,812,0.0
mistralai__Mistral-7B-Instruct-v0.2,813,0.0
mistralai__Mistral-7B-Instruct-v0.2,814,1.0
mistralai__Mistral-7B-Instruct-v0.2,815,1.0
mistralai__Mistral-7B-Instruct-v0.2,816,1.0
mistralai__Mistral-7B-Instruct-v0.2,817,1.0
mistralai__Mistral-7B-Instruct-v0.2,818,0.0
mistralai__Mistral-7B-Instruct-v0.2,819,1.0
mistralai__Mistral-7B-Instruct-v0.2,820,0.0
mistralai__Mistral-7B-Instruct-v0.2,821,0.0
mistralai__Mistral-7B-Instruct-v0.2,822,1.0
mistralai__Mistral-7B-Instruct-v0.2,823,1.0
mistralai__Mistral-7B-Instruct-v0.2,824,1.0
mistralai__Mistral-7B-Instruct-v0.2,825,0.0
mistralai__Mistral-7B-Instruct-v0.2,826,0.0
mistralai__Mistral-7B-Instruct-v0.2,827,0.0
mistralai__Mistral-7B-Instruct-v0.2,828,1.0
mistralai__Mistral-7B-Instruct-v0.2,829,1.0
mistralai__Mistral-7B-Instruct-v0.2,830,0.0
mistralai__Mistral-7B-Instruct-v0.2,831,0.0
mistralai__Mistral-7B-Instruct-v0.2,832,0.0
mistralai__Mistral-7B-Instruct-v0.2,833,1.0
mistralai__Mistral-7B-Instruct-v0.2,834,0.0
mistralai__Mistral-7B-Instruct-v0.2,835,0.0
mistralai__Mistral-7B-Instruct-v0.2,836,1.0
mistralai__Mistral-7B-Instruct-v0.2,837,1.0
mistralai__Mistral-7B-Instruct-v0.2,838,1.0
mistralai__Mistral-7B-Instruct-v0.2,839,1.0
mistralai__Mistral-7B-Instruct-v0.2,840,0.0
mistralai__Mistral-7B-Instruct-v0.2,841,0.0
mistralai__Mistral-7B-Instruct-v0.2,842,0.0
mistralai__Mistral-7B-Instruct-v0.2,843,0.0
mistralai__Mistral-7B-Instruct-v0.2,844,0.0
mistralai__Mistral-7B-Instruct-v0.2,845,0.0
mistralai__Mistral-7B-Instruct-v0.2,846,0.0
mistralai__Mistral-7B-Instruct-v0.2,847,1.0
mistralai__Mistral-7B-Instruct-v0.2,848,0.0
mistralai__Mistral-7B-Instruct-v0.2,849,0.0
mistralai__Mistral-7B-Instruct-v0.2,850,1.0
mistralai__Mistral-7B-Instruct-v0.2,851,0.0
mistralai__Mistral-7B-Instruct-v0.2,852,0.0
mistralai__Mistral-7B-Instruct-v0.2,853,1.0
mistralai__Mistral-7B-Instruct-v0.2,854,1.0
mistralai__Mistral-7B-Instruct-v0.2,855,0.0
mistralai__Mistral-7B-Instruct-v0.2,856,1.0
mistralai__Mistral-7B-Instruct-v0.2,857,0.0
mistralai__Mistral-7B-Instruct-v0.2,858,0.0
mistralai__Mistral-7B-Instruct-v0.2,859,1.0
mistralai__Mistral-7B-Instruct-v0.2,860,0.0
mistralai__Mistral-7B-Instruct-v0.2,861,1.0
mistralai__Mistral-7B-Instruct-v0.2,862,1.0
mistralai__Mistral-7B-Instruct-v0.2,863,0.0
mistralai__Mistral-7B-Instruct-v0.2,864,0.0
mistralai__Mistral-7B-Instruct-v0.2,865,0.0
mistralai__Mistral-7B-Instruct-v0.2,866,0.0
mistralai__Mistral-7B-Instruct-v0.2,867,0.0
mistralai__Mistral-7B-Instruct-v0.2,868,0.0
mistralai__Mistral-7B-Instruct-v0.2,869,1.0
mistralai__Mistral-7B-Instruct-v0.2,870,0.0
mistralai__Mistral-7B-Instruct-v0.2,871,0.0
mistralai__Mistral-7B-Instruct-v0.2,872,1.0
mistralai__Mistral-7B-Instruct-v0.2,873,1.0
mistralai__Mistral-7B-Instruct-v0.2,874,1.0
mistralai__Mistral-7B-Instruct-v0.2,875,1.0
mistralai__Mistral-7B-Instruct-v0.2,876,1.0
mistralai__Mistral-7B-Instruct-v0.2,877,0.0
mistralai__Mistral-7B-Instruct-v0.2,878,0.0
mistralai__Mistral-7B-Instruct-v0.2,879,0.0
mistralai__Mistral-7B-Instruct-v0.2,880,0.0
mistralai__Mistral-7B-Instruct-v0.2,881,1.0
mistralai__Mistral-7B-Instruct-v0.2,882,0.0
mistralai__Mistral-7B-Instruct-v0.2,883,0.0
mistralai__Mistral-7B-Instruct-v0.2,884,0.0
mistralai__Mistral-7B-Instruct-v0.2,885,0.0
mistralai__Mistral-7B-Instruct-v0.2,886,1.0
mistralai__Mistral-7B-Instruct-v0.2,887,0.0
mistralai__Mistral-7B-Instruct-v0.2,888,0.0
mistralai__Mistral-7B-Instruct-v0.2,889,1.0
mistralai__Mistral-7B-Instruct-v0.2,890,1.0
mistralai__Mistral-7B-Instruct-v0.2,891,0.0
mistralai__Mistral-7B-Instruct-v0.2,892,1.0
mistralai__Mistral-7B-Instruct-v0.2,893,0.0
mistralai__Mistral-7B-Instruct-v0.2,894,1.0
mistralai__Mistral-7B-Instruct-v0.2,895,0.0
mistralai__Mistral-7B-Instruct-v0.2,896,0.0
mistralai__Mistral-7B-Instruct-v0.2,897,0.0
mistralai__Mistral-7B-Instruct-v0.2,898,0.0
mistralai__Mistral-7B-Instruct-v0.2,899,1.0
mistralai__Mistral-7B-Instruct-v0.2,900,0.0
mistralai__Mistral-7B-Instruct-v0.2,901,1.0
mistralai__Mistral-7B-Instruct-v0.2,902,1.0
mistralai__Mistral-7B-Instruct-v0.2,903,0.0
mistralai__Mistral-7B-Instruct-v0.2,904,0.0
mistralai__Mistral-7B-Instruct-v0.2,905,1.0
mistralai__Mistral-7B-Instruct-v0.2,906,1.0
mistralai__Mistral-7B-Instruct-v0.2,907,0.0
mistralai__Mistral-7B-Instruct-v0.2,908,0.0
mistralai__Mistral-7B-Instruct-v0.2,909,1.0
mistralai__Mistral-7B-Instruct-v0.2,910,0.0
mistralai__Mistral-7B-Instruct-v0.2,911,0.0
mistralai__Mistral-7B-Instruct-v0.2,912,0.0
mistralai__Mistral-7B-Instruct-v0.2,913,0.0
mistralai__Mistral-7B-Instruct-v0.2,914,1.0
mistralai__Mistral-7B-Instruct-v0.2,915,0.0
mistralai__Mistral-7B-Instruct-v0.2,916,0.0
mistralai__Mistral-7B-Instruct-v0.2,917,0.0
mistralai__Mistral-7B-Instruct-v0.2,918,1.0
mistralai__Mistral-7B-Instruct-v0.2,919,1.0
mistralai__Mistral-7B-Instruct-v0.2,920,0.0
mistralai__Mistral-7B-Instruct-v0.2,921,1.0
mistralai__Mistral-7B-Instruct-v0.2,922,0.0
mistralai__Mistral-7B-Instruct-v0.2,923,0.0
mistralai__Mistral-7B-Instruct-v0.2,924,0.0
mistralai__Mistral-7B-Instruct-v0.2,925,0.0
mistralai__Mistral-7B-Instruct-v0.2,926,0.0
mistralai__Mistral-7B-Instruct-v0.2,927,0.0
mistralai__Mistral-7B-Instruct-v0.2,928,0.0
mistralai__Mistral-7B-Instruct-v0.2,929,0.0
mistralai__Mistral-7B-Instruct-v0.2,930,0.0
mistralai__Mistral-7B-Instruct-v0.2,931,1.0
mistralai__Mistral-7B-Instruct-v0.2,932,0.0
mistralai__Mistral-7B-Instruct-v0.2,933,1.0
mistralai__Mistral-7B-Instruct-v0.2,934,0.0
mistralai__Mistral-7B-Instruct-v0.2,935,1.0
mistralai__Mistral-7B-Instruct-v0.2,936,1.0
mistralai__Mistral-7B-Instruct-v0.2,937,1.0
mistralai__Mistral-7B-Instruct-v0.2,938,0.0
mistralai__Mistral-7B-Instruct-v0.2,939,0.0
mistralai__Mistral-7B-Instruct-v0.2,940,0.0
mistralai__Mistral-7B-Instruct-v0.2,941,1.0
mistralai__Mistral-7B-Instruct-v0.2,942,0.0
mistralai__Mistral-7B-Instruct-v0.2,943,1.0
mistralai__Mistral-7B-Instruct-v0.2,944,0.0
mistralai__Mistral-7B-Instruct-v0.2,945,1.0
mistralai__Mistral-7B-Instruct-v0.2,946,0.0
mistralai__Mistral-7B-Instruct-v0.2,947,0.0
mistralai__Mistral-7B-Instruct-v0.2,948,1.0
mistralai__Mistral-7B-Instruct-v0.2,949,1.0
mistralai__Mistral-7B-Instruct-v0.2,950,0.0
mistralai__Mistral-7B-Instruct-v0.2,951,0.0
mistralai__Mistral-7B-Instruct-v0.2,952,0.0
mistralai__Mistral-7B-Instruct-v0.2,953,0.0
mistralai__Mistral-7B-Instruct-v0.2,954,0.0
mistralai__Mistral-7B-Instruct-v0.2,955,0.0
mistralai__Mistral-7B-Instruct-v0.2,956,1.0
mistralai__Mistral-7B-Instruct-v0.2,957,0.0
mistralai__Mistral-7B-Instruct-v0.2,958,0.0
mistralai__Mistral-7B-Instruct-v0.2,959,1.0
mistralai__Mistral-7B-Instruct-v0.2,960,0.0
mistralai__Mistral-7B-Instruct-v0.2,961,0.0
mistralai__Mistral-7B-Instruct-v0.2,962,0.0
mistralai__Mistral-7B-Instruct-v0.2,963,0.0
mistralai__Mistral-7B-Instruct-v0.2,964,0.0
mistralai__Mistral-7B-Instruct-v0.2,965,0.0
mistralai__Mistral-7B-Instruct-v0.2,966,1.0
mistralai__Mistral-7B-Instruct-v0.2,967,0.0
mistralai__Mistral-7B-Instruct-v0.2,968,0.0
mistralai__Mistral-7B-Instruct-v0.2,969,0.0
mistralai__Mistral-7B-Instruct-v0.2,970,0.0
mistralai__Mistral-7B-Instruct-v0.2,971,0.0
mistralai__Mistral-7B-Instruct-v0.2,972,0.0
mistralai__Mistral-7B-Instruct-v0.2,973,0.0
mistralai__Mistral-7B-Instruct-v0.2,974,1.0
mistralai__Mistral-7B-Instruct-v0.2,975,1.0
mistralai__Mistral-7B-Instruct-v0.2,976,1.0
mistralai__Mistral-7B-Instruct-v0.2,977,1.0
mistralai__Mistral-7B-Instruct-v0.2,978,1.0
mistralai__Mistral-7B-Instruct-v0.2,979,0.0
mistralai__Mistral-7B-Instruct-v0.2,980,0.0
mistralai__Mistral-7B-Instruct-v0.2,981,1.0
mistralai__Mistral-7B-Instruct-v0.2,982,0.0
mistralai__Mistral-7B-Instruct-v0.2,983,0.0
mistralai__Mistral-7B-Instruct-v0.2,984,1.0
mistralai__Mistral-7B-Instruct-v0.2,985,1.0
mistralai__Mistral-7B-Instruct-v0.2,986,0.0
mistralai__Mistral-7B-Instruct-v0.2,987,1.0
mistralai__Mistral-7B-Instruct-v0.2,988,1.0
mistralai__Mistral-7B-Instruct-v0.2,989,1.0
mistralai__Mistral-7B-Instruct-v0.2,990,0.0
mistralai__Mistral-7B-Instruct-v0.2,991,0.0
mistralai__Mistral-7B-Instruct-v0.2,992,1.0
mistralai__Mistral-7B-Instruct-v0.2,993,1.0
mistralai__Mistral-7B-Instruct-v0.2,994,0.0
mistralai__Mistral-7B-Instruct-v0.2,995,0.0
mistralai__Mistral-7B-Instruct-v0.2,996,0.0
mistralai__Mistral-7B-Instruct-v0.2,997,0.0
mistralai__Mistral-7B-Instruct-v0.2,998,0.0
mistralai__Mistral-7B-Instruct-v0.2,999,0.0
mistralai__Mistral-7B-Instruct-v0.2,1000,1.0
mistralai__Mistral-7B-Instruct-v0.2,1001,0.0
mistralai__Mistral-7B-Instruct-v0.2,1002,0.0
mistralai__Mistral-7B-Instruct-v0.2,1003,1.0
mistralai__Mistral-7B-Instruct-v0.2,1004,1.0
mistralai__Mistral-7B-Instruct-v0.2,1005,0.0
mistralai__Mistral-7B-Instruct-v0.2,1006,1.0
mistralai__Mistral-7B-Instruct-v0.2,1007,0.0
mistralai__Mistral-7B-Instruct-v0.2,1008,0.0
mistralai__Mistral-7B-Instruct-v0.2,1009,1.0
mistralai__Mistral-7B-Instruct-v0.2,1010,1.0
mistralai__Mistral-7B-Instruct-v0.2,1011,0.0
mistralai__Mistral-7B-Instruct-v0.2,1012,0.0
mistralai__Mistral-7B-Instruct-v0.2,1013,0.0
mistralai__Mistral-7B-Instruct-v0.2,1014,1.0
mistralai__Mistral-7B-Instruct-v0.2,1015,0.0
mistralai__Mistral-7B-Instruct-v0.2,1016,0.0
mistralai__Mistral-7B-Instruct-v0.2,1017,1.0
mistralai__Mistral-7B-Instruct-v0.2,1018,1.0
mistralai__Mistral-7B-Instruct-v0.2,1019,0.0
mistralai__Mistral-7B-Instruct-v0.2,1020,0.0
mistralai__Mistral-7B-Instruct-v0.2,1021,0.0
mistralai__Mistral-7B-Instruct-v0.2,1022,0.0
mistralai__Mistral-7B-Instruct-v0.2,1023,1.0
mistralai__Mistral-7B-Instruct-v0.2,1024,0.0
mistralai__Mistral-7B-Instruct-v0.2,1025,0.0
mistralai__Mistral-7B-Instruct-v0.2,1026,0.0
mistralai__Mistral-7B-Instruct-v0.2,1027,1.0
mistralai__Mistral-7B-Instruct-v0.2,1028,0.0
mistralai__Mistral-7B-Instruct-v0.2,1029,1.0
mistralai__Mistral-7B-Instruct-v0.2,1030,1.0
mistralai__Mistral-7B-Instruct-v0.2,1031,1.0
mistralai__Mistral-7B-Instruct-v0.2,1032,0.0
mistralai__Mistral-7B-Instruct-v0.2,1033,0.0
mistralai__Mistral-7B-Instruct-v0.2,1034,0.0
mistralai__Mistral-7B-Instruct-v0.2,1035,0.0
mistralai__Mistral-7B-Instruct-v0.2,1036,0.0
mistralai__Mistral-7B-Instruct-v0.2,1037,0.0
mistralai__Mistral-7B-Instruct-v0.2,1038,0.0
mistralai__Mistral-7B-Instruct-v0.2,1039,0.0
mistralai__Mistral-7B-Instruct-v0.2,1040,0.0
mistralai__Mistral-7B-Instruct-v0.2,1041,0.0
mistralai__Mistral-7B-Instruct-v0.2,1042,0.0
mistralai__Mistral-7B-Instruct-v0.2,1043,0.0
mistralai__Mistral-7B-Instruct-v0.2,1044,1.0
mistralai__Mistral-7B-Instruct-v0.2,1045,0.0
mistralai__Mistral-7B-Instruct-v0.2,1046,1.0
mistralai__Mistral-7B-Instruct-v0.2,1047,0.0
mistralai__Mistral-7B-Instruct-v0.2,1048,1.0
mistralai__Mistral-7B-Instruct-v0.2,1049,0.0
mistralai__Mistral-7B-Instruct-v0.2,1050,0.0
mistralai__Mistral-7B-Instruct-v0.2,1051,0.0
mistralai__Mistral-7B-Instruct-v0.2,1052,0.0
mistralai__Mistral-7B-Instruct-v0.2,1053,0.0
mistralai__Mistral-7B-Instruct-v0.2,1054,0.0
mistralai__Mistral-7B-Instruct-v0.2,1055,1.0
mistralai__Mistral-7B-Instruct-v0.2,1056,0.0
mistralai__Mistral-7B-Instruct-v0.2,1057,0.0
mistralai__Mistral-7B-Instruct-v0.2,1058,0.0
mistralai__Mistral-7B-Instruct-v0.2,1059,0.0
mistralai__Mistral-7B-Instruct-v0.2,1060,0.0
mistralai__Mistral-7B-Instruct-v0.2,1061,1.0
mistralai__Mistral-7B-Instruct-v0.2,1062,1.0
mistralai__Mistral-7B-Instruct-v0.2,1063,0.0
mistralai__Mistral-7B-Instruct-v0.2,1064,1.0
mistralai__Mistral-7B-Instruct-v0.2,1065,1.0
mistralai__Mistral-7B-Instruct-v0.2,1066,0.0
mistralai__Mistral-7B-Instruct-v0.2,1067,0.0
mistralai__Mistral-7B-Instruct-v0.2,1068,1.0
mistralai__Mistral-7B-Instruct-v0.2,1069,0.0
mistralai__Mistral-7B-Instruct-v0.2,1070,1.0
mistralai__Mistral-7B-Instruct-v0.2,1071,0.0
mistralai__Mistral-7B-Instruct-v0.2,1072,1.0
mistralai__Mistral-7B-Instruct-v0.2,1073,0.0
mistralai__Mistral-7B-Instruct-v0.2,1074,1.0
mistralai__Mistral-7B-Instruct-v0.2,1075,1.0
mistralai__Mistral-7B-Instruct-v0.2,1076,0.0
mistralai__Mistral-7B-Instruct-v0.2,1077,0.0
mistralai__Mistral-7B-Instruct-v0.2,1078,0.0
mistralai__Mistral-7B-Instruct-v0.2,1079,1.0
mistralai__Mistral-7B-Instruct-v0.2,1080,1.0
mistralai__Mistral-7B-Instruct-v0.2,1081,0.0
mistralai__Mistral-7B-Instruct-v0.2,1082,0.0
mistralai__Mistral-7B-Instruct-v0.2,1083,1.0
mistralai__Mistral-7B-Instruct-v0.2,1084,1.0
mistralai__Mistral-7B-Instruct-v0.2,1085,0.0
mistralai__Mistral-7B-Instruct-v0.2,1086,1.0
mistralai__Mistral-7B-Instruct-v0.2,1087,1.0
mistralai__Mistral-7B-Instruct-v0.2,1088,0.0
mistralai__Mistral-7B-Instruct-v0.2,1089,1.0
mistralai__Mistral-7B-Instruct-v0.2,1090,1.0
mistralai__Mistral-7B-Instruct-v0.2,1091,0.0
mistralai__Mistral-7B-Instruct-v0.2,1092,1.0
mistralai__Mistral-7B-Instruct-v0.2,1093,1.0
mistralai__Mistral-7B-Instruct-v0.2,1094,0.0
mistralai__Mistral-7B-Instruct-v0.2,1095,0.0
mistralai__Mistral-7B-Instruct-v0.2,1096,1.0
mistralai__Mistral-7B-Instruct-v0.2,1097,0.0
mistralai__Mistral-7B-Instruct-v0.2,1098,0.0
mistralai__Mistral-7B-Instruct-v0.2,1099,0.0
mistralai__Mistral-7B-Instruct-v0.2,1100,0.0
mistralai__Mistral-7B-Instruct-v0.2,1101,0.0
mistralai__Mistral-7B-Instruct-v0.2,1102,0.0
mistralai__Mistral-7B-Instruct-v0.2,1103,1.0
mistralai__Mistral-7B-Instruct-v0.2,1104,1.0
mistralai__Mistral-7B-Instruct-v0.2,1105,0.0
mistralai__Mistral-7B-Instruct-v0.2,1106,0.0
mistralai__Mistral-7B-Instruct-v0.2,1107,1.0
mistralai__Mistral-7B-Instruct-v0.2,1108,0.0
mistralai__Mistral-7B-Instruct-v0.2,1109,0.0
mistralai__Mistral-7B-Instruct-v0.2,1110,0.0
mistralai__Mistral-7B-Instruct-v0.2,1111,0.0
mistralai__Mistral-7B-Instruct-v0.2,1112,0.0
mistralai__Mistral-7B-Instruct-v0.2,1113,0.0
mistralai__Mistral-7B-Instruct-v0.2,1114,0.0
mistralai__Mistral-7B-Instruct-v0.2,1115,0.0
mistralai__Mistral-7B-Instruct-v0.2,1116,1.0
mistralai__Mistral-7B-Instruct-v0.2,1117,1.0
mistralai__Mistral-7B-Instruct-v0.2,1118,0.0
mistralai__Mistral-7B-Instruct-v0.2,1119,1.0
mistralai__Mistral-7B-Instruct-v0.2,1120,0.0
mistralai__Mistral-7B-Instruct-v0.2,1121,1.0
mistralai__Mistral-7B-Instruct-v0.2,1122,0.0
mistralai__Mistral-7B-Instruct-v0.2,1123,1.0
mistralai__Mistral-7B-Instruct-v0.2,1124,0.0
mistralai__Mistral-7B-Instruct-v0.2,1125,0.0
mistralai__Mistral-7B-Instruct-v0.2,1126,1.0
mistralai__Mistral-7B-Instruct-v0.2,1127,0.0
mistralai__Mistral-7B-Instruct-v0.2,1128,1.0
mistralai__Mistral-7B-Instruct-v0.2,1129,0.0
mistralai__Mistral-7B-Instruct-v0.2,1130,1.0
mistralai__Mistral-7B-Instruct-v0.2,1131,1.0
mistralai__Mistral-7B-Instruct-v0.2,1132,0.0
mistralai__Mistral-7B-Instruct-v0.2,1133,1.0
mistralai__Mistral-7B-Instruct-v0.2,1134,1.0
mistralai__Mistral-7B-Instruct-v0.2,1135,0.0
mistralai__Mistral-7B-Instruct-v0.2,1136,0.0
mistralai__Mistral-7B-Instruct-v0.2,1137,0.0
mistralai__Mistral-7B-Instruct-v0.2,1138,0.0
mistralai__Mistral-7B-Instruct-v0.2,1139,0.0
mistralai__Mistral-7B-Instruct-v0.2,1140,1.0
mistralai__Mistral-7B-Instruct-v0.2,1141,0.0
mistralai__Mistral-7B-Instruct-v0.2,1142,1.0
mistralai__Mistral-7B-Instruct-v0.2,1143,0.0
mistralai__Mistral-7B-Instruct-v0.2,1144,0.0
mistralai__Mistral-7B-Instruct-v0.2,1145,0.0
mistralai__Mistral-7B-Instruct-v0.2,1146,1.0
mistralai__Mistral-7B-Instruct-v0.2,1147,0.0
mistralai__Mistral-7B-Instruct-v0.2,1148,0.0
mistralai__Mistral-7B-Instruct-v0.2,1149,0.0
mistralai__Mistral-7B-Instruct-v0.2,1150,0.0
mistralai__Mistral-7B-Instruct-v0.2,1151,0.0
mistralai__Mistral-7B-Instruct-v0.2,1152,1.0
mistralai__Mistral-7B-Instruct-v0.2,1153,0.0
mistralai__Mistral-7B-Instruct-v0.2,1154,1.0
mistralai__Mistral-7B-Instruct-v0.2,1155,1.0
mistralai__Mistral-7B-Instruct-v0.2,1156,0.0
mistralai__Mistral-7B-Instruct-v0.2,1157,0.0
mistralai__Mistral-7B-Instruct-v0.2,1158,0.0
mistralai__Mistral-7B-Instruct-v0.2,1159,0.0
mistralai__Mistral-7B-Instruct-v0.2,1160,0.0
mistralai__Mistral-7B-Instruct-v0.2,1161,1.0
mistralai__Mistral-7B-Instruct-v0.2,1162,0.0
mistralai__Mistral-7B-Instruct-v0.2,1163,1.0
mistralai__Mistral-7B-Instruct-v0.2,1164,0.0
mistralai__Mistral-7B-Instruct-v0.2,1165,0.0
mistralai__Mistral-7B-Instruct-v0.2,1166,0.0
mistralai__Mistral-7B-Instruct-v0.2,1167,1.0
mistralai__Mistral-7B-Instruct-v0.2,1168,0.0
mistralai__Mistral-7B-Instruct-v0.2,1169,0.0
mistralai__Mistral-7B-Instruct-v0.2,1170,1.0
mistralai__Mistral-7B-Instruct-v0.2,1171,0.0
mistralai__Mistral-7B-Instruct-v0.2,1172,1.0
mistralai__Mistral-7B-Instruct-v0.2,1173,0.0
mistralai__Mistral-7B-Instruct-v0.2,1174,1.0
mistralai__Mistral-7B-Instruct-v0.2,1175,0.0
mistralai__Mistral-7B-Instruct-v0.2,1176,0.0
mistralai__Mistral-7B-Instruct-v0.2,1177,0.0
mistralai__Mistral-7B-Instruct-v0.2,1178,0.0
mistralai__Mistral-7B-Instruct-v0.2,1179,1.0
mistralai__Mistral-7B-Instruct-v0.2,1180,0.0
mistralai__Mistral-7B-Instruct-v0.2,1181,0.0
mistralai__Mistral-7B-Instruct-v0.2,1182,0.0
mistralai__Mistral-7B-Instruct-v0.2,1183,1.0
mistralai__Mistral-7B-Instruct-v0.2,1184,0.0
mistralai__Mistral-7B-Instruct-v0.2,1185,0.0
mistralai__Mistral-7B-Instruct-v0.2,1186,0.0
mistralai__Mistral-7B-Instruct-v0.2,1187,0.0
mistralai__Mistral-7B-Instruct-v0.2,1188,0.0
mistralai__Mistral-7B-Instruct-v0.2,1189,0.0
mistralai__Mistral-7B-Instruct-v0.2,1190,1.0
mistralai__Mistral-7B-Instruct-v0.2,1191,1.0
mistralai__Mistral-7B-Instruct-v0.2,1192,0.0
mistralai__Mistral-7B-Instruct-v0.2,1193,0.0
