benchmark,a,b,n_full,n_margin,effect_full,effect_margin,abs_delta,sign_flip,scaffold_a,scaffold_b,yearmonth_a,yearmonth_b,scaffold_stratum,temporal_stratum
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.296969696969697,0.40476190476190477,0.10779220779220777,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-03,inter-scaffold,inter-month
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,0.07878787878787878,0.047619047619047616,0.031168831168831165,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-04,inter-scaffold,intra-month
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.04242424242424243,-0.14285714285714285,0.10043290043290043,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-08,inter-scaffold,inter-month
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.3878787878787879,0.4523809523809524,0.0645021645021645,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-02,inter-scaffold,inter-month
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,0.2545454545454545,0.2857142857142857,0.03116883116883118,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-04,inter-scaffold,intra-month
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,0.024242424242424242,0.0,0.024242424242424242,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-04,inter-scaffold,intra-month
gaia,HAL Generalist Agent (o4-mini Low (April 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,0.10303030303030303,0.13095238095238096,0.02792207792207793,False,HAL Generalist Agent,HF Open Deep Research,2025-04,2025-04,inter-scaffold,intra-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Claude Opus 4.1 (August 2025)),165,84,0.2909090909090909,0.40476190476190477,0.11385281385281387,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Claude Opus 4.1 High (August 2025)),165,84,0.3212121212121212,0.44047619047619047,0.11926406926406924,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),165,84,0.26666666666666666,0.40476190476190477,0.1380952380952381,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-09,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),165,84,0.26666666666666666,0.40476190476190477,0.1380952380952381,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-09,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),165,84,0.20606060606060606,0.2976190476190476,0.09155844155844156,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),165,84,0.21818181818181817,0.3333333333333333,0.11515151515151514,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.32727272727272727,0.4880952380952381,0.1608225108225108,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.2909090909090909,0.4523809523809524,0.1614718614718615,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,0.07272727272727272,0.09523809523809523,0.02251082251082251,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.048484848484848485,-0.09523809523809523,0.04675324675324675,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.38181818181818183,0.5,0.11818181818181817,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,0.24848484848484848,0.3333333333333333,0.08484848484848484,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,0.01818181818181818,0.047619047619047616,0.029437229437229435,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4 (May 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,0.09696969696969697,0.17857142857142858,0.0816017316017316,False,HF Open Deep Research,HF Open Deep Research,2025-05,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (Claude Opus 4.1 High (August 2025)),165,84,0.030303030303030304,0.03571428571428571,0.005411255411255408,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-08,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),165,84,-0.024242424242424242,0.0,0.024242424242424242,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-09,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),165,84,-0.024242424242424242,0.0,0.024242424242424242,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-09,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),165,84,-0.08484848484848485,-0.10714285714285714,0.022294372294372283,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),165,84,-0.07272727272727272,-0.07142857142857142,0.0012987012987012991,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.03636363636363636,0.08333333333333333,0.04696969696969697,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.0,0.047619047619047616,0.047619047619047616,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.21818181818181817,-0.30952380952380953,0.09134199134199136,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.3393939393939394,-0.5,0.16060606060606059,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-08,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.09090909090909091,0.09523809523809523,0.004329004329004321,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,-0.04242424242424243,-0.07142857142857142,0.029004329004328998,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.2727272727272727,-0.35714285714285715,0.08441558441558444,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 (August 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.19393939393939394,-0.2261904761904762,0.03225108225108225,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),165,84,-0.05454545454545454,-0.03571428571428571,0.01883116883116883,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-09,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),165,84,-0.05454545454545454,-0.03571428571428571,0.01883116883116883,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-09,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),165,84,-0.11515151515151516,-0.14285714285714285,0.02770562770562769,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),165,84,-0.10303030303030303,-0.10714285714285714,0.004112554112554109,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.006060606060606061,0.047619047619047616,0.04155844155844156,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,-0.030303030303030304,0.011904761904761904,0.04220779220779221,True,HF Open Deep Research,HF Open Deep Research,2025-08,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.24848484848484848,-0.34523809523809523,0.09675324675324676,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.3696969696969697,-0.5357142857142857,0.166017316017316,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-08,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.06060606060606061,0.05952380952380952,0.0010822510822510872,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,-0.07272727272727272,-0.10714285714285714,0.03441558441558441,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.30303030303030304,-0.39285714285714285,0.08982683982683981,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Opus 4.1 High (August 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.22424242424242424,-0.2619047619047619,0.037662337662337675,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),165,84,0.0,0.0,0.0,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-09,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),165,84,-0.06060606060606061,-0.10714285714285714,0.04653679653679653,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),165,84,-0.048484848484848485,-0.07142857142857142,0.02294372294372294,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.06060606060606061,0.08333333333333333,0.02272727272727272,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.024242424242424242,0.047619047619047616,0.023376623376623374,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.19393939393939394,-0.30952380952380953,0.1155844155844156,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.3151515151515151,-0.5,0.18484848484848487,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.11515151515151516,0.09523809523809523,0.019913419913419925,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,-0.01818181818181818,-0.07142857142857142,0.053246753246753244,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.24848484848484848,-0.35714285714285715,0.10865800865800868,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 (September 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.1696969696969697,-0.2261904761904762,0.056493506493506485,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),165,84,-0.06060606060606061,-0.10714285714285714,0.04653679653679653,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),165,84,-0.048484848484848485,-0.07142857142857142,0.02294372294372294,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.06060606060606061,0.08333333333333333,0.02272727272727272,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.024242424242424242,0.047619047619047616,0.023376623376623374,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.19393939393939394,-0.30952380952380953,0.1155844155844156,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.3151515151515151,-0.5,0.18484848484848487,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.11515151515151516,0.09523809523809523,0.019913419913419925,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,-0.01818181818181818,-0.07142857142857142,0.053246753246753244,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.24848484848484848,-0.35714285714285715,0.10865800865800868,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude Sonnet 4.5 High (September 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.1696969696969697,-0.2261904761904762,0.056493506493506485,False,HF Open Deep Research,HF Open Deep Research,2025-09,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),165,84,0.012121212121212121,0.03571428571428571,0.02359307359307359,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-02,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.12121212121212122,0.19047619047619047,0.06926406926406925,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.08484848484848485,0.15476190476190477,0.06991341991341991,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.13333333333333333,-0.20238095238095238,0.06904761904761905,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.2545454545454545,-0.39285714285714285,0.13831168831168833,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.17575757575757575,0.20238095238095238,0.026623376623376632,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-02,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,0.04242424242424243,0.03571428571428571,0.0067099567099567145,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.18787878787878787,-0.25,0.06212121212121213,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet (February 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.10909090909090909,-0.11904761904761904,0.009956709956709955,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (DeepSeek R1 (January 2025)),165,84,0.10909090909090909,0.15476190476190477,0.04567099567099568,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-01,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,0.07272727272727272,0.11904761904761904,0.04632034632034632,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.14545454545454545,-0.23809523809523808,0.09264069264069263,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.26666666666666666,-0.42857142857142855,0.16190476190476188,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.16363636363636364,0.16666666666666666,0.003030303030303022,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-02,intra-scaffold,intra-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,0.030303030303030304,0.0,0.030303030303030304,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.2,-0.2857142857142857,0.08571428571428569,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (Claude-3.7 Sonnet High (February 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.12121212121212122,-0.15476190476190477,0.03354978354978355,False,HF Open Deep Research,HF Open Deep Research,2025-02,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (DeepSeek V3 (March 2025)),165,84,-0.03636363636363636,-0.03571428571428571,0.0006493506493506496,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-03,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.2545454545454545,-0.39285714285714285,0.13831168831168833,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.37575757575757573,-0.5833333333333334,0.20757575757575764,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.05454545454545454,0.011904761904761904,0.04264069264069264,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,-0.07878787878787878,-0.15476190476190477,0.07597402597402599,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.3090909090909091,-0.44047619047619047,0.13138528138528138,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek R1 (January 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.23030303030303031,-0.30952380952380953,0.07922077922077922,False,HF Open Deep Research,HF Open Deep Research,2025-01,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek V3 (March 2025)),HF Open Deep Research (GPT-4.1 (April 2025)),165,84,-0.21818181818181817,-0.35714285714285715,0.13896103896103898,False,HF Open Deep Research,HF Open Deep Research,2025-03,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek V3 (March 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.3393939393939394,-0.5476190476190477,0.20822510822510826,False,HF Open Deep Research,HF Open Deep Research,2025-03,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek V3 (March 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.09090909090909091,0.047619047619047616,0.043290043290043295,False,HF Open Deep Research,HF Open Deep Research,2025-03,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek V3 (March 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,-0.04242424242424243,-0.11904761904761904,0.07662337662337662,False,HF Open Deep Research,HF Open Deep Research,2025-03,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek V3 (March 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.2727272727272727,-0.40476190476190477,0.13203463203463206,False,HF Open Deep Research,HF Open Deep Research,2025-03,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (DeepSeek V3 (March 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,-0.19393939393939394,-0.27380952380952384,0.0798701298701299,False,HF Open Deep Research,HF Open Deep Research,2025-03,2025-04,intra-scaffold,inter-month
gaia,HF Open Deep Research (GPT-4.1 (April 2025)),HF Open Deep Research (GPT-5 Medium (August 2025)),165,84,-0.12121212121212122,-0.19047619047619047,0.06926406926406925,False,HF Open Deep Research,HF Open Deep Research,2025-04,2025-08,intra-scaffold,inter-month
gaia,HF Open Deep Research (GPT-4.1 (April 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.3090909090909091,0.40476190476190477,0.09567099567099568,False,HF Open Deep Research,HF Open Deep Research,2025-04,2025-02,intra-scaffold,inter-month
gaia,HF Open Deep Research (GPT-4.1 (April 2025)),HF Open Deep Research (o3 Medium (April 2025)),165,84,0.17575757575757575,0.23809523809523808,0.06233766233766233,False,HF Open Deep Research,HF Open Deep Research,2025-04,2025-04,intra-scaffold,intra-month
gaia,HF Open Deep Research (GPT-4.1 (April 2025)),HF Open Deep Research (o4-mini High (April 2025)),165,84,-0.05454545454545454,-0.047619047619047616,0.006926406926406926,False,HF Open Deep Research,HF Open Deep Research,2025-04,2025-04,intra-scaffold,intra-month
gaia,HF Open Deep Research (GPT-4.1 (April 2025)),HF Open Deep Research (o4-mini Low (April 2025)),165,84,0.024242424242424242,0.08333333333333333,0.05909090909090908,False,HF Open Deep Research,HF Open Deep Research,2025-04,2025-04,intra-scaffold,intra-month
gaia,HF Open Deep Research (GPT-5 Medium (August 2025)),HF Open Deep Research (Gemini 2.0 Flash (February 2025)),165,84,0.4303030303030303,0.5952380952380952,0.16493506493506493,False,HF Open Deep Research,HF Open Deep Research,2025-08,2025-02,intra-scaffold,inter-month
